,sex,occupation,education-num,hours-per-week,age,marital-status,income
7351,1,NOC-3,9,40,40,Seperated,1
7352,1,NOC-7,10,60,20,Never-married,0
7353,1,NOC-1,13,60,40,Married,1
7354,1,NOC-4,12,30,50,Married,0
7355,1,NOC-3,10,60,40,Married,1
7356,1,NOC-2,12,40,40,Seperated,0
7357,1,NOC-3,6,40,30,Married,0
7358,0,NOC-4,13,40,30,Never-married,0
7359,1,NOC-1,13,30,40,Married,1
7360,1,NOC-5,7,20,20,Never-married,0
7361,0,NOC-5,8,20,40,Married,0
7362,0,NOC-1,10,40,30,Married,1
7363,0,NOC-5,6,30,50,Seperated,0
7364,1,NOC-4,10,40,30,Never-married,0
7365,1,NOC-2,7,40,30,Never-married,0
7366,1,NOC-3,5,30,20,Never-married,0
7367,1,NOC-2,10,40,50,Married,1
7368,0,NOC-5,10,60,40,Married,0
7369,1,NOC-3,10,30,20,Married,0
7370,1,NOC-1,13,40,40,Seperated,0
7371,1,NOC-1,13,60,50,Married,1
7372,1,NOC-2,10,40,30,Married,0
7373,1,NOC-1,10,60,30,Married,0
7374,1,NOC-3,9,45,40,Married,0
7375,1,NOC-2,9,60,40,Never-married,0
7376,1,NOC-1,9,30,40,Married,1
7377,0,NOC-5,10,40,40,Seperated,1
7378,0,NOC-5,10,30,20,Seperated,0
7379,1,NOC-2,9,40,30,Married,0
7380,1,NOC-2,10,60,40,Married,1
7381,0,NOC-1,10,30,20,Never-married,0
7382,1,NOC-4,10,45,40,Never-married,0
7383,1,NOC-4,9,60,50,Married,1
7384,1,NOC-4,9,40,40,Never-married,0
7385,1,NOC-4,13,60,20,Never-married,1
7386,0,NOC-5,10,60,40,Seperated,0
7387,0,NOC-4,9,40,30,Married,0
7388,0,NOC-4,10,30,50,Seperated,0
7389,1,NOC-3,13,45,30,Married,0
7390,1,NOC-3,9,40,50,Married,0
7391,1,NOC-2,11,40,40,Married,0
7392,1,NOC-1,10,40,30,Seperated,0
7393,1,NOC-2,12,40,50,Married,1
7394,1,NOC-3,9,30,20,Married,0
7395,1,NOC-3,6,45,50,Seperated,0
7396,1,NOC-3,10,30,20,Never-married,0
7397,1,NOC-1,13,60,50,Never-married,0
7398,1,NOC-1,10,40,50,Married,0
7399,1,NOC-1,13,30,40,Never-married,0
7400,0,NOC-5,9,30,50,Seperated,0
7401,0,NOC-2,10,40,30,Married,0
7402,1,NOC-2,12,60,30,Married,0
7403,1,NOC-1,10,40,50,Married,1
7404,1,NOC-5,9,60,20,Never-married,1
7405,0,NOC-4,12,40,50,Seperated,0
7406,0,NOC-4,9,20,20,Never-married,0
7407,1,NOC-3,9,40,40,Married,0
7408,0,NOC-1,10,40,50,Seperated,0
7409,1,NOC-1,13,40,40,Married,1
7410,1,NOC-5,10,30,20,Never-married,0
7411,1,NOC-2,13,40,20,Never-married,0
7412,1,NOC-5,10,30,20,Never-married,0
7413,1,NOC-1,13,60,50,Married,1
7414,0,NOC-2,10,40,20,Never-married,0
7415,1,NOC-5,10,30,20,Never-married,0
7416,1,NOC-3,9,45,50,Married,1
7417,0,NOC-4,13,30,20,Never-married,0
7418,1,NOC-1,13,60,50,Married,1
7419,0,NOC-2,10,20,20,Never-married,0
7420,1,NOC-5,10,40,40,Married,1
7421,0,NOC-4,13,20,20,Never-married,0
7422,1,NOC-4,9,20,20,Never-married,0
7423,1,NOC-1,13,60,40,Married,1
7424,1,NOC-3,5,60,30,Married,0
7425,0,NOC-5,12,40,30,Seperated,0
7426,0,NOC-4,10,60,70,Seperated,0
7427,1,NOC-5,10,40,50,Married,0
7428,1,NOC-5,9,30,30,Married,0
7429,1,NOC-1,13,40,30,Never-married,0
7430,1,NOC-5,6,40,50,Never-married,0
7431,0,NOC-2,9,30,50,Seperated,0
7432,1,NOC-2,10,45,50,Married,1
7433,0,NOC-4,10,40,20,Married,0
7434,0,NOC-4,13,30,30,Married,0
7435,1,NOC-5,9,40,30,Never-married,0
7436,0,NOC-4,10,20,20,Never-married,0
7437,1,NOC-7,9,60,20,Never-married,0
7438,1,NOC-4,5,40,40,Married,1
7439,0,NOC-1,13,40,40,Seperated,0
7440,1,NOC-5,7,40,40,Married,0
7441,1,NOC-3,9,60,40,Married,1
7442,1,NOC-3,12,40,20,Never-married,0
7443,0,NOC-1,12,40,30,Never-married,0
7444,0,NOC-2,9,60,40,Seperated,0
7445,1,NOC-3,9,60,30,Married,0
7446,0,NOC-1,9,40,30,Seperated,0
7447,1,NOC-2,9,30,30,Married,0
7448,0,NOC-2,9,20,20,Never-married,0
7449,0,NOC-4,10,40,30,Seperated,0
7450,0,NOC-4,9,20,50,Married,1
7451,0,NOC-2,7,20,20,Never-married,0
7452,1,NOC-1,11,40,50,Married,0
7453,0,NOC-2,10,30,30,Seperated,0
7454,1,NOC-4,7,40,30,Married,0
7455,1,NOC-5,5,40,20,Married,0
7456,1,NOC-3,13,45,40,Married,1
7457,0,NOC-7,9,40,20,Never-married,0
7458,0,NOC-4,10,20,20,Never-married,0
7459,0,NOC-4,9,30,40,Never-married,0
7460,1,NOC-4,13,40,50,Married,1
7461,1,NOC-1,13,40,30,Married,0
7462,0,NOC-5,9,40,30,Married,0
7463,0,NOC-7,10,40,70,Never-married,0
7464,1,NOC-2,13,45,30,Married,1
7465,1,NOC-1,10,40,50,Never-married,1
7466,0,NOC-6,9,40,20,Seperated,0
7467,1,NOC-1,13,60,40,Married,1
7468,0,NOC-5,9,30,50,Married,0
7469,1,NOC-1,10,40,20,Never-married,0
7470,1,NOC-1,11,45,40,Never-married,0
7471,0,NOC-5,6,40,20,Never-married,0
7472,1,NOC-7,9,60,20,Never-married,0
7473,0,NOC-4,13,40,30,Married,0
7474,0,NOC-4,10,45,40,Never-married,0
7475,1,NOC-5,9,40,40,Never-married,0
7476,1,NOC-5,8,40,40,Married,1
7477,0,NOC-4,10,40,30,Never-married,0
7478,0,NOC-5,9,45,30,Seperated,0
7479,1,NOC-3,10,30,70,Married,0
7480,1,NOC-2,6,40,40,Married,0
7481,1,NOC-2,9,60,70,Seperated,0
7482,0,NOC-5,9,40,50,Seperated,0
7483,1,NOC-5,5,20,20,Never-married,0
7484,1,NOC-4,9,40,30,Married,0
7485,0,NOC-1,13,45,40,Married,1
7486,0,NOC-1,13,40,20,Never-married,0
7487,1,NOC-4,11,60,30,Married,0
7488,0,NOC-1,13,60,50,Never-married,0
7489,1,NOC-1,13,40,30,Married,0
7490,1,NOC-3,9,40,40,Married,0
7491,0,NOC-5,9,30,20,Married,0
7492,1,NOC-3,9,40,50,Seperated,1
7493,1,NOC-1,13,60,70,Married,0
7494,1,NOC-3,10,40,30,Married,1
7495,1,NOC-4,13,40,30,Married,0
7496,1,NOC-3,9,40,20,Seperated,0
7497,1,NOC-2,13,60,50,Married,1
7498,1,NOC-1,9,40,70,Married,1
7499,1,NOC-4,10,70,40,Married,1
7500,1,NOC-4,10,60,30,Seperated,0
7501,1,NOC-1,13,70,50,Married,0
7502,0,NOC-5,10,40,40,Seperated,0
7503,1,NOC-1,13,40,50,Married,1
7504,0,NOC-5,6,40,30,Married,0
7505,0,NOC-4,12,40,50,Never-married,0
7506,1,NOC-3,9,40,30,Married,0
7507,1,NOC-3,10,40,30,Married,0
7508,1,NOC-4,9,40,40,Seperated,0
7509,1,NOC-3,10,30,20,Never-married,0
7510,1,NOC-7,9,30,70,Married,0
7511,0,NOC-4,9,40,30,Seperated,0
7512,1,NOC-3,9,20,20,Never-married,0
7513,1,NOC-1,13,45,50,Married,1
7514,1,NOC-5,7,40,20,Never-married,0
7515,1,NOC-5,5,40,30,Married,0
7516,1,NOC-1,13,60,30,Never-married,0
7517,1,NOC-2,13,60,30,Seperated,1
7518,1,NOC-3,12,40,50,Seperated,0
7519,0,NOC-4,9,40,20,Never-married,0
7520,1,NOC-3,9,40,40,Seperated,0
7521,1,NOC-4,9,45,30,Married,0
7522,1,NOC-4,9,40,50,Married,0
7523,1,NOC-3,9,40,30,Married,0
7524,0,NOC-4,9,40,50,Seperated,0
7525,0,NOC-5,7,30,50,Seperated,0
7526,1,NOC-3,6,20,70,Married,0
7527,1,NOC-4,10,70,30,Married,0
7528,0,NOC-4,9,40,50,Never-married,0
7529,1,NOC-2,9,60,70,Married,1
7530,0,NOC-1,10,30,20,Married,0
7531,1,NOC-1,13,40,40,Married,1
7532,1,NOC-1,13,45,40,Married,1
7533,1,NOC-1,9,40,30,Never-married,0
7534,1,NOC-2,12,40,30,Married,0
7535,0,NOC-4,13,40,40,Seperated,0
7536,1,NOC-3,9,40,40,Married,1
7537,0,NOC-4,10,60,20,Never-married,0
7538,1,NOC-4,9,40,30,Married,0
7539,1,NOC-2,8,40,20,Never-married,0
7540,1,NOC-2,12,20,50,Married,0
7541,1,NOC-3,9,40,30,Married,0
7542,1,NOC-5,7,40,20,Never-married,0
7543,0,NOC-1,13,40,40,Seperated,1
7544,1,NOC-1,10,45,30,Never-married,0
7545,1,NOC-1,10,40,30,Married,0
7546,0,NOC-1,10,40,50,Seperated,0
7547,0,NOC-2,7,60,20,Married,0
7548,1,NOC-5,9,40,40,Never-married,0
7549,1,NOC-5,9,30,30,Never-married,0
7550,0,NOC-4,9,40,40,Married,1
7551,0,NOC-1,10,40,50,Never-married,0
7552,0,NOC-1,13,45,30,Seperated,0
7553,1,NOC-2,10,20,40,Married,1
7554,1,NOC-7,9,30,30,Married,0
7555,1,NOC-1,13,40,40,Married,1
7556,1,NOC-1,13,60,30,Seperated,0
7557,1,NOC-2,9,60,30,Married,1
7558,1,NOC-1,13,45,40,Married,1
7559,1,NOC-7,13,60,70,Married,1
7560,0,NOC-7,10,40,20,Never-married,0
7561,1,NOC-2,13,60,30,Married,1
7562,0,NOC-4,9,40,70,Never-married,0
7563,0,NOC-2,10,40,40,Seperated,0
7564,1,NOC-3,9,40,40,Married,0
7565,1,NOC-3,9,30,30,Never-married,0
7566,1,NOC-2,11,60,30,Married,0
7567,1,NOC-3,6,40,20,Never-married,0
7568,0,NOC-2,13,40,30,Never-married,0
7569,0,NOC-5,7,20,20,Never-married,0
7570,1,NOC-4,9,40,40,Seperated,0
7571,1,NOC-1,13,60,50,Seperated,1
7572,1,NOC-3,9,40,70,Married,1
7573,1,NOC-4,9,40,50,Married,0
7574,0,NOC-4,10,30,20,Never-married,0
7575,1,NOC-1,11,60,40,Married,0
7576,0,NOC-7,13,40,40,Never-married,0
7577,1,NOC-3,10,40,20,Married,0
7578,0,NOC-4,11,60,40,Seperated,0
7579,0,NOC-7,13,30,40,Married,1
7580,1,NOC-5,9,70,50,Never-married,0
7581,0,NOC-4,9,40,50,Seperated,0
7582,1,NOC-2,9,60,30,Seperated,0
7583,1,NOC-5,10,40,30,Married,0
7584,1,NOC-7,9,20,20,Never-married,0
7585,0,NOC-4,9,30,20,Never-married,0
7586,1,NOC-4,7,20,20,Never-married,0
7587,1,NOC-2,9,60,40,Never-married,0
7588,0,NOC-1,13,30,50,Seperated,0
7589,0,NOC-1,13,40,50,Seperated,0
7590,0,NOC-4,5,60,40,Married,1
7591,1,NOC-4,9,45,40,Married,1
7592,1,NOC-2,10,40,40,Married,0
7593,0,NOC-1,13,40,50,Seperated,0
7594,1,NOC-3,7,40,30,Married,0
7595,0,NOC-2,10,45,20,Never-married,0
7596,1,NOC-1,10,45,20,Never-married,0
7597,0,NOC-1,10,30,50,Never-married,0
7598,0,NOC-5,9,20,50,Married,0
7599,1,NOC-1,13,45,40,Married,1
7600,1,NOC-3,9,40,20,Married,0
7601,1,NOC-1,10,40,50,Never-married,0
7602,1,NOC-2,9,60,70,Seperated,0
7603,1,NOC-2,13,60,30,Never-married,0
7604,0,NOC-1,10,40,70,Seperated,0
7605,1,NOC-3,9,45,50,Married,0
7606,0,NOC-4,13,70,40,Married,0
7607,1,NOC-3,9,60,50,Married,0
7608,0,NOC-4,10,40,20,Never-married,0
7609,1,NOC-4,10,30,40,Seperated,0
7610,1,NOC-4,9,60,30,Married,0
7611,1,NOC-7,10,60,20,Never-married,0
7612,1,NOC-4,5,40,20,Married,0
7613,1,NOC-5,8,30,50,Married,1
7614,1,NOC-3,9,40,40,Seperated,0
7615,0,NOC-4,9,40,50,Seperated,0
7616,1,NOC-5,7,40,40,Married,0
7617,0,NOC-1,9,20,30,Never-married,0
7618,0,NOC-5,9,30,30,Seperated,0
7619,1,NOC-4,9,45,30,Never-married,0
7620,1,NOC-4,9,30,20,Never-married,0
7621,1,NOC-1,13,30,40,Married,1
7622,0,NOC-4,9,40,30,Seperated,0
7623,1,NOC-5,9,40,40,Married,0
7624,1,NOC-4,13,40,40,Married,1
7625,0,NOC-4,10,40,30,Never-married,0
7626,1,NOC-3,5,40,50,Married,0
7627,0,NOC-4,10,20,20,Never-married,0
7628,0,NOC-4,9,20,30,Married,0
7629,1,NOC-1,13,70,40,Married,1
7630,1,NOC-5,6,60,20,Never-married,0
7631,0,NOC-2,9,40,40,Never-married,0
7632,0,NOC-1,10,70,30,Never-married,0
7633,1,NOC-3,5,40,40,Married,0
7634,0,NOC-1,13,30,70,Seperated,0
7635,1,NOC-5,6,40,30,Seperated,0
7636,0,NOC-4,10,40,50,Seperated,0
7637,0,NOC-1,13,60,30,Never-married,0
7638,1,NOC-3,9,40,30,Married,1
7639,0,NOC-5,10,30,20,Never-married,0
7640,1,NOC-4,5,40,40,Married,0
7641,1,NOC-1,10,70,30,Never-married,1
7642,0,NOC-4,9,40,70,Seperated,0
7643,1,NOC-1,10,20,70,Married,1
7644,1,NOC-5,5,40,20,Married,0
7645,1,NOC-3,9,45,50,Married,1
7646,1,NOC-3,7,40,30,Married,0
7647,0,NOC-5,10,40,30,Never-married,0
7648,1,NOC-4,9,40,50,Married,1
7649,1,NOC-2,10,40,40,Married,1
7650,1,NOC-2,7,60,40,Married,0
7651,1,NOC-3,10,40,40,Married,0
7652,0,NOC-2,7,20,20,Never-married,0
7653,0,NOC-3,9,45,50,Seperated,0
7654,1,NOC-1,13,40,40,Married,0
7655,0,NOC-5,12,30,40,Married,0
7656,0,NOC-2,10,40,40,Seperated,0
7657,1,NOC-1,9,60,50,Married,1
7658,0,NOC-5,9,40,40,Seperated,0
7659,1,NOC-1,13,40,30,Married,0
7660,1,NOC-2,10,40,70,Married,0
7661,0,NOC-2,8,20,20,Never-married,0
7662,1,NOC-1,13,60,40,Never-married,0
7663,0,NOC-7,7,40,20,Never-married,0
7664,1,NOC-4,9,40,20,Never-married,0
7665,0,NOC-4,11,40,40,Seperated,0
7666,0,NOC-1,13,20,40,Seperated,0
7667,1,NOC-5,6,60,30,Never-married,0
7668,1,NOC-5,10,40,20,Married,0
7669,1,NOC-4,9,30,50,Married,0
7670,0,NOC-2,9,70,30,Seperated,0
7671,1,NOC-1,13,40,50,Seperated,1
7672,1,NOC-1,9,60,30,Married,0
7673,1,NOC-1,13,40,30,Seperated,1
7674,1,NOC-4,12,40,50,Married,1
7675,1,NOC-3,10,60,20,Married,0
7676,1,NOC-3,10,45,40,Married,1
7677,0,NOC-5,9,30,40,Never-married,0
7678,1,NOC-2,13,70,30,Married,1
7679,1,NOC-4,11,40,40,Married,1
7680,0,NOC-1,11,40,20,Seperated,0
7681,1,NOC-2,13,60,30,Married,1
7682,1,NOC-5,10,30,30,Married,0
7683,0,NOC-7,9,30,20,Never-married,0
7684,1,NOC-1,10,40,30,Married,0
7685,1,NOC-3,9,40,30,Never-married,0
7686,1,NOC-4,9,60,30,Never-married,0
7687,1,NOC-1,13,40,30,Never-married,0
7688,1,NOC-2,13,70,30,Married,0
7689,1,NOC-4,9,70,30,Never-married,0
7690,1,NOC-1,13,45,30,Married,1
7691,1,NOC-3,10,60,30,Married,0
7692,0,NOC-1,13,40,30,Never-married,0
7693,1,NOC-3,9,40,40,Never-married,0
7694,1,NOC-1,10,60,40,Married,1
7695,0,NOC-1,10,60,50,Seperated,1
7696,1,NOC-3,10,60,40,Seperated,1
7697,1,NOC-3,5,40,50,Married,0
7698,1,NOC-2,10,40,50,Married,1
7699,1,NOC-2,13,40,30,Married,1
7700,1,NOC-4,9,40,30,Married,0
7701,1,NOC-1,13,60,50,Married,1
7702,1,NOC-2,9,40,70,Married,0
7703,0,NOC-4,10,20,20,Never-married,0
7704,0,NOC-2,9,30,50,Seperated,0
7705,1,NOC-3,5,40,50,Married,0
7706,1,NOC-4,9,40,30,Married,0
7707,1,NOC-3,9,40,70,Married,0
7708,0,NOC-1,13,45,40,Seperated,0
7709,1,NOC-1,13,40,40,Never-married,1
7710,1,NOC-1,13,60,50,Married,0
7711,0,NOC-1,10,30,40,Married,0
7712,1,NOC-2,9,40,40,Married,0
7713,0,NOC-4,9,40,30,Never-married,0
7714,1,NOC-1,13,60,50,Married,1
7715,0,NOC-4,9,40,20,Married,0
7716,1,NOC-5,9,60,50,Married,1
7717,0,NOC-4,9,30,20,Never-married,0
7718,1,NOC-1,10,60,50,Married,1
7719,0,NOC-4,10,30,70,Seperated,0
7720,1,NOC-1,13,70,70,Never-married,0
7721,1,NOC-1,13,60,50,Married,1
7722,1,NOC-5,8,20,20,Never-married,0
7723,1,NOC-1,10,40,20,Never-married,0
7724,1,NOC-7,13,20,50,Married,0
7725,1,NOC-4,9,60,50,Seperated,0
7726,1,NOC-2,10,45,50,Married,0
7727,1,NOC-5,10,30,20,Never-married,0
7728,1,NOC-1,10,60,40,Married,0
7729,0,NOC-4,8,40,30,Never-married,0
7730,0,NOC-1,5,30,40,Seperated,0
7731,1,NOC-5,9,30,40,Married,0
7732,1,NOC-2,13,60,40,Seperated,1
7733,0,NOC-2,10,40,40,Married,1
7734,1,NOC-5,10,30,20,Never-married,0
7735,1,NOC-2,9,60,50,Married,0
7736,1,NOC-5,9,40,30,Married,0
7737,0,NOC-3,10,30,50,Seperated,0
7738,1,NOC-5,10,40,30,Never-married,0
7739,1,NOC-3,5,40,50,Married,0
7740,0,NOC-7,13,40,30,Never-married,0
7741,1,NOC-5,5,60,20,Never-married,1
7742,1,NOC-5,5,40,50,Married,0
7743,1,NOC-5,9,20,20,Never-married,0
7744,0,NOC-4,10,40,20,Never-married,0
7745,1,NOC-4,9,60,30,Married,1
7746,1,NOC-7,9,45,50,Seperated,0
7747,1,NOC-3,10,60,20,Never-married,0
7748,0,NOC-6,10,30,70,Seperated,0
7749,0,NOC-1,13,40,50,Seperated,0
7750,1,NOC-7,9,40,20,Never-married,0
7751,1,NOC-4,5,40,70,Married,0
7752,1,NOC-2,13,40,40,Never-married,0
7753,0,NOC-4,9,40,30,Never-married,0
7754,0,NOC-2,7,20,20,Never-married,0
7755,1,NOC-5,7,20,20,Never-married,0
7756,1,NOC-5,7,40,30,Seperated,0
7757,1,NOC-2,10,60,50,Married,1
7758,0,NOC-5,6,40,70,Seperated,0
7759,0,NOC-4,9,60,40,Seperated,0
7760,0,NOC-5,9,40,20,Never-married,0
7761,1,NOC-2,12,30,20,Never-married,0
7762,1,NOC-5,9,20,20,Never-married,0
7763,1,NOC-7,5,40,50,Seperated,0
7764,1,NOC-3,5,40,40,Married,0
7765,1,NOC-1,13,40,20,Never-married,0
7766,0,NOC-4,9,40,40,Seperated,0
7767,1,NOC-2,9,60,50,Married,0
7768,1,NOC-5,5,40,50,Married,0
7769,1,NOC-5,6,40,30,Never-married,0
7770,1,NOC-2,10,40,30,Married,0
7771,1,NOC-1,10,45,40,Married,0
7772,1,NOC-4,9,40,50,Married,0
7773,0,NOC-7,5,30,20,Never-married,0
7774,0,NOC-4,9,40,30,Never-married,0
7775,1,NOC-4,10,20,40,Married,0
7776,0,NOC-5,9,40,30,Seperated,0
7777,1,NOC-1,13,45,40,Married,1
7778,1,NOC-1,13,40,20,Married,0
7779,0,NOC-5,7,20,20,Never-married,0
7780,1,NOC-1,13,60,40,Seperated,0
7781,1,NOC-4,9,40,50,Married,0
7782,0,NOC-2,13,60,20,Never-married,0
7783,1,NOC-4,11,60,30,Married,0
7784,0,NOC-7,13,40,20,Never-married,0
7785,1,NOC-5,9,40,30,Married,1
7786,1,NOC-2,13,40,50,Married,1
7787,0,NOC-7,10,30,20,Never-married,0
7788,1,NOC-4,7,40,40,Married,0
7789,1,NOC-1,13,60,50,Seperated,1
7790,1,NOC-4,9,40,30,Never-married,0
7791,1,NOC-4,9,20,20,Married,0
7792,1,NOC-1,11,40,40,Married,0
7793,0,NOC-2,10,20,20,Never-married,0
7794,1,NOC-4,10,40,30,Never-married,0
7795,0,NOC-1,12,40,30,Seperated,0
7796,1,NOC-3,9,40,50,Married,0
7797,1,NOC-2,13,40,40,Seperated,0
7798,1,NOC-4,9,40,30,Married,0
7799,1,NOC-5,9,30,30,Never-married,0
7800,1,NOC-1,13,40,50,Married,0
7801,1,NOC-4,13,60,40,Married,1
7802,1,NOC-2,10,30,30,Seperated,0
7803,1,NOC-5,9,60,50,Married,0
7804,0,NOC-2,12,40,40,Seperated,0
7805,1,NOC-1,13,40,30,Married,1
7806,1,NOC-5,9,40,40,Married,1
7807,1,NOC-2,10,60,50,Married,1
7808,1,NOC-2,10,40,40,Married,0
7809,1,NOC-4,9,70,50,Married,0
7810,0,NOC-1,12,70,30,Never-married,0
7811,1,NOC-1,13,40,40,Married,1
7812,0,NOC-4,10,40,70,Seperated,0
7813,1,NOC-4,7,60,50,Married,0
7814,0,NOC-1,13,60,30,Never-married,0
7815,0,NOC-7,9,20,30,Never-married,0
7816,1,NOC-5,10,40,50,Seperated,0
7817,0,NOC-1,9,45,40,Seperated,0
7818,1,NOC-1,13,45,20,Married,1
7819,1,NOC-2,9,40,50,Seperated,0
7820,0,NOC-2,10,60,30,Never-married,0
7821,0,NOC-3,10,40,20,Never-married,0
7822,1,NOC-2,9,40,70,Married,0
7823,1,NOC-5,12,40,30,Married,0
7824,1,NOC-2,13,40,50,Married,1
7825,0,NOC-1,10,20,70,Seperated,0
7826,1,NOC-7,9,30,50,Married,1
7827,1,NOC-3,10,60,30,Seperated,0
7828,0,NOC-1,13,45,50,Seperated,0
7829,0,NOC-1,10,40,30,Seperated,0
7830,1,NOC-3,9,45,30,Married,1
7831,1,NOC-1,10,45,40,Married,1
7832,1,NOC-2,10,45,40,Married,1
7833,1,NOC-2,9,40,20,Never-married,0
7834,1,NOC-3,9,45,40,Seperated,1
7835,0,NOC-1,13,60,40,Married,1
7836,0,NOC-4,6,40,30,Never-married,0
7837,1,NOC-1,10,40,40,Married,1
7838,1,NOC-2,12,40,20,Married,0
7839,1,NOC-7,5,40,30,Seperated,0
7840,1,NOC-4,13,60,40,Married,1
7841,0,NOC-1,9,60,30,Never-married,0
7842,1,NOC-1,11,40,70,Married,0
7843,1,NOC-3,9,40,40,Married,1
7844,1,NOC-2,13,40,30,Married,0
7845,0,NOC-4,10,40,40,Seperated,0
7846,1,NOC-3,9,30,30,Married,0
7847,0,NOC-4,10,30,20,Never-married,0
7848,1,NOC-2,13,60,40,Married,1
7849,0,NOC-5,10,40,20,Never-married,0
7850,1,NOC-5,5,30,50,Married,0
7851,1,NOC-1,9,40,40,Married,1
7852,0,NOC-4,9,40,40,Never-married,0
7853,0,NOC-1,10,30,30,Never-married,0
7854,0,NOC-4,10,60,20,Never-married,0
7855,1,NOC-4,10,60,50,Married,0
7856,1,NOC-1,12,40,30,Seperated,0
7857,0,NOC-1,13,40,30,Never-married,0
7858,1,NOC-3,7,40,40,Married,0
7859,1,NOC-2,10,60,40,Seperated,0
7860,1,NOC-1,13,40,30,Married,0
7861,0,NOC-4,9,40,40,Married,0
7862,1,NOC-7,10,40,30,Never-married,0
7863,1,NOC-3,10,70,30,Seperated,0
7864,1,NOC-3,9,60,40,Married,0
7865,1,NOC-1,9,60,50,Married,0
7866,1,NOC-3,9,30,30,Married,0
7867,1,NOC-2,9,60,30,Married,1
7868,1,NOC-4,10,40,50,Married,1
7869,1,NOC-3,6,60,50,Seperated,0
7870,1,NOC-1,13,45,30,Married,1
7871,1,NOC-5,5,40,30,Married,0
7872,0,NOC-7,9,30,70,Seperated,0
7873,0,NOC-2,10,20,20,Never-married,0
7874,1,NOC-3,10,60,30,Married,0
7875,1,NOC-3,9,40,50,Married,1
7876,1,NOC-7,9,40,40,Married,0
7877,1,NOC-1,10,40,20,Never-married,0
7878,0,NOC-2,10,40,40,Married,1
7879,1,NOC-2,13,40,50,Married,1
7880,1,NOC-3,9,60,50,Married,0
7881,0,NOC-4,10,40,20,Never-married,0
7882,1,NOC-5,12,40,30,Never-married,0
7883,1,NOC-3,10,40,50,Married,0
7884,1,NOC-3,9,40,40,Married,0
7885,1,NOC-1,9,45,20,Never-married,0
7886,1,NOC-3,10,60,40,Married,1
7887,0,NOC-1,13,20,20,Never-married,0
7888,1,NOC-1,13,60,50,Married,0
7889,0,NOC-1,12,30,30,Seperated,0
7890,0,NOC-4,5,40,30,Married,0
7891,0,NOC-4,10,40,20,Married,0
7892,1,NOC-5,13,40,40,Never-married,0
7893,1,NOC-1,9,60,40,Married,1
7894,1,NOC-4,5,40,30,Married,0
7895,0,NOC-5,9,40,30,Never-married,0
7896,1,NOC-1,13,20,70,Married,1
7897,1,NOC-4,9,40,30,Married,0
7898,1,NOC-5,9,40,30,Married,0
7899,1,NOC-3,10,60,50,Married,0
7900,0,NOC-7,9,20,40,Married,0
7901,1,NOC-5,7,40,20,Never-married,0
7902,0,NOC-1,13,20,30,Married,1
7903,0,NOC-4,9,40,20,Never-married,0
7904,1,NOC-2,9,60,50,Married,0
7905,1,NOC-7,5,40,70,Seperated,0
7906,1,NOC-1,13,40,40,Married,1
7907,1,NOC-2,10,40,20,Never-married,0
7908,0,NOC-4,9,40,30,Never-married,0
7909,0,NOC-5,9,40,30,Never-married,0
7910,1,NOC-4,13,40,30,Never-married,0
7911,1,NOC-4,10,45,40,Married,1
7912,0,NOC-2,13,30,20,Never-married,0
7913,0,NOC-2,9,40,30,Seperated,0
7914,1,NOC-4,13,40,50,Married,1
7915,1,NOC-4,5,40,30,Married,0
7916,1,NOC-4,9,60,30,Never-married,0
7917,0,NOC-4,13,60,20,Never-married,0
7918,1,NOC-4,9,40,40,Married,0
7919,1,NOC-3,9,60,30,Married,0
7920,1,NOC-3,5,40,50,Married,0
7921,1,NOC-1,9,40,30,Married,0
7922,0,NOC-1,9,40,20,Seperated,0
7923,0,NOC-4,9,40,40,Married,0
7924,1,NOC-1,13,45,40,Never-married,0
7925,1,NOC-5,9,30,20,Never-married,0
7926,0,NOC-5,10,30,20,Never-married,0
7927,1,NOC-2,11,40,30,Never-married,0
7928,0,NOC-4,10,40,40,Never-married,0
7929,1,NOC-3,10,60,40,Married,0
7930,1,NOC-1,9,45,40,Married,0
7931,1,NOC-1,13,60,40,Married,1
7932,0,NOC-2,10,30,30,Married,0
7933,0,NOC-4,10,40,40,Married,0
7934,1,NOC-5,10,60,40,Married,0
7935,0,NOC-5,10,20,20,Never-married,0
7936,1,NOC-2,13,20,30,Married,0
7937,0,NOC-5,10,20,20,Never-married,0
7938,1,NOC-4,9,40,20,Never-married,0
7939,1,NOC-5,11,40,20,Married,0
7940,0,NOC-5,7,40,20,Never-married,0
7941,1,NOC-5,11,30,50,Seperated,0
7942,0,NOC-7,10,40,50,Seperated,0
7943,1,NOC-5,10,30,20,Never-married,0
7944,1,NOC-2,10,45,50,Married,1
7945,0,NOC-4,9,60,50,Seperated,0
7946,1,NOC-4,10,40,30,Seperated,0
7947,1,NOC-2,6,20,20,Never-married,0
7948,0,NOC-5,9,40,50,Seperated,0
7949,0,NOC-1,13,30,50,Seperated,0
7950,1,NOC-5,10,45,30,Married,0
7951,0,NOC-5,10,30,50,Married,0
7952,0,NOC-1,13,40,50,Seperated,0
7953,1,NOC-2,10,40,20,Never-married,0
7954,0,NOC-4,11,40,20,Never-married,0
7955,1,NOC-3,9,40,40,Married,0
7956,1,NOC-2,10,20,20,Never-married,0
