,race,c-charge-degree,age-cat,priors-count,is-recid
4865,0.0,0.0,0,1,0
4867,1.0,0.0,2,0,1
4868,0.0,0.0,0,1,1
4869,1.0,0.0,1,0,0
4870,1.0,1.0,1,0,1
4871,0.0,0.0,0,1,1
4872,0.0,0.0,2,0,0
4873,0.0,0.0,1,0,1
4874,0.0,0.0,0,0,1
4875,0.0,0.0,1,2,1
4876,0.0,1.0,1,2,0
4877,1.0,1.0,0,0,0
4878,1.0,0.0,1,1,1
4879,0.0,0.0,0,1,1
4880,0.0,0.0,1,0,1
4881,1.0,0.0,1,2,0
4882,0.0,0.0,1,1,0
4883,0.0,0.0,1,2,1
4886,0.0,1.0,1,1,1
4887,0.0,0.0,0,1,0
4889,1.0,0.0,2,0,1
4890,0.0,1.0,0,0,0
4891,0.0,0.0,1,0,1
4892,0.0,0.0,1,2,0
4893,0.0,1.0,1,2,0
4894,1.0,1.0,2,1,1
4895,0.0,1.0,1,1,0
4896,0.0,0.0,0,0,1
4897,0.0,0.0,1,2,0
4898,0.0,0.0,1,2,0
4900,1.0,1.0,2,1,0
4901,0.0,0.0,0,1,0
4902,1.0,0.0,0,0,1
4903,1.0,1.0,1,0,1
4905,1.0,0.0,1,1,0
4906,0.0,0.0,1,2,0
4907,1.0,1.0,2,0,1
4908,1.0,1.0,2,1,1
4909,0.0,1.0,2,2,1
4910,0.0,0.0,0,1,1
4911,0.0,0.0,1,2,0
4912,1.0,0.0,0,0,1
4913,1.0,0.0,1,1,1
4914,1.0,0.0,0,0,0
4915,0.0,1.0,1,1,0
4916,0.0,0.0,1,2,0
4918,1.0,0.0,1,1,1
4919,0.0,0.0,0,0,0
4920,0.0,1.0,1,1,1
4921,0.0,0.0,0,0,0
4922,1.0,1.0,2,2,0
4923,1.0,0.0,0,0,1
4924,0.0,0.0,0,0,0
4925,1.0,1.0,1,1,0
4926,0.0,0.0,1,1,1
4927,1.0,0.0,1,2,0
4928,0.0,0.0,1,1,1
4930,0.0,0.0,1,0,1
4931,0.0,0.0,0,0,0
4932,0.0,0.0,0,1,0
4933,1.0,0.0,1,1,1
4934,0.0,0.0,0,1,0
4935,0.0,1.0,1,0,0
4936,0.0,1.0,1,0,1
4937,0.0,0.0,1,1,1
4938,1.0,1.0,0,0,1
4939,0.0,0.0,1,2,0
4940,0.0,0.0,1,1,0
4942,1.0,0.0,1,1,1
4943,1.0,1.0,0,0,0
4944,0.0,1.0,1,2,1
4945,0.0,0.0,1,1,0
4946,1.0,0.0,1,1,0
4947,0.0,0.0,1,1,0
4948,1.0,0.0,1,1,1
4950,0.0,0.0,2,1,1
4951,0.0,0.0,1,2,0
4952,1.0,1.0,2,2,1
4953,0.0,0.0,2,2,0
4955,1.0,0.0,0,1,1
4956,1.0,1.0,0,1,0
4957,1.0,0.0,2,0,1
4958,0.0,0.0,1,0,1
4959,0.0,1.0,0,0,0
4962,1.0,1.0,2,0,1
4963,1.0,1.0,0,0,1
4964,1.0,0.0,1,2,1
4965,1.0,0.0,1,1,0
4966,1.0,0.0,1,2,1
4967,0.0,0.0,1,1,1
4968,1.0,1.0,1,1,1
4969,1.0,0.0,1,1,1
4970,0.0,1.0,1,1,1
4971,0.0,1.0,0,1,0
4972,0.0,0.0,1,0,1
4973,0.0,0.0,1,0,1
4974,1.0,1.0,2,2,0
4975,0.0,0.0,1,2,0
4976,1.0,1.0,2,1,1
4977,0.0,0.0,1,1,0
4979,0.0,1.0,1,1,1
4980,1.0,0.0,2,1,0
4981,0.0,1.0,1,0,0
4984,0.0,1.0,1,2,0
4986,0.0,0.0,1,1,0
4987,0.0,0.0,0,2,0
4990,0.0,0.0,1,2,1
4992,0.0,0.0,1,2,0
4994,1.0,1.0,2,0,1
4995,0.0,1.0,2,1,0
4996,1.0,1.0,1,2,0
4997,0.0,0.0,0,1,1
4998,1.0,0.0,2,2,0
4999,1.0,1.0,2,1,0
5001,0.0,0.0,1,0,1
5003,0.0,0.0,2,1,1
5004,0.0,0.0,0,1,0
5005,1.0,0.0,1,2,0
5007,1.0,0.0,0,0,0
5008,0.0,0.0,1,0,1
5009,1.0,1.0,2,0,1
5010,0.0,1.0,1,0,1
5013,0.0,0.0,1,0,1
5014,1.0,0.0,1,1,0
5015,0.0,0.0,2,2,0
5016,0.0,0.0,0,2,1
5017,0.0,0.0,2,0,0
5018,0.0,0.0,2,1,1
5019,0.0,1.0,0,0,1
5020,0.0,0.0,2,1,0
5021,1.0,0.0,1,1,0
5023,0.0,0.0,1,2,0
5024,0.0,0.0,0,2,0
5025,0.0,0.0,1,1,1
5029,1.0,0.0,1,1,1
5030,0.0,0.0,0,0,1
5031,1.0,0.0,2,2,0
5032,1.0,0.0,2,0,1
5033,1.0,1.0,1,1,1
5035,0.0,1.0,1,0,1
5036,0.0,0.0,1,2,0
5038,0.0,0.0,2,1,1
5039,0.0,1.0,0,0,0
5040,1.0,0.0,0,0,0
5041,1.0,1.0,1,1,0
5042,1.0,1.0,1,0,1
5043,0.0,0.0,1,2,0
5044,1.0,1.0,2,1,0
5045,1.0,0.0,2,1,1
5047,0.0,0.0,1,1,1
5048,0.0,0.0,0,1,0
5051,0.0,0.0,1,0,1
5052,0.0,0.0,1,2,0
5053,1.0,0.0,2,2,0
5054,1.0,1.0,2,1,1
5055,0.0,0.0,0,1,0
5056,0.0,1.0,2,0,1
5057,0.0,1.0,1,0,1
5058,0.0,0.0,1,2,0
5059,0.0,0.0,0,0,0
5060,0.0,0.0,1,2,0
5061,0.0,0.0,1,1,0
5062,0.0,0.0,1,0,1
5063,1.0,0.0,2,1,1
5066,1.0,0.0,0,1,0
5067,0.0,0.0,0,0,1
5068,0.0,1.0,0,0,1
5069,0.0,0.0,1,2,0
5070,0.0,0.0,1,2,0
5071,0.0,1.0,2,0,0
5072,0.0,0.0,0,0,0
5073,0.0,0.0,0,1,0
5075,0.0,1.0,2,0,1
5076,1.0,1.0,2,1,1
5077,0.0,0.0,1,2,0
5079,1.0,1.0,1,1,0
5080,0.0,1.0,2,2,0
5081,0.0,1.0,1,1,0
5082,0.0,0.0,1,0,0
5083,1.0,1.0,2,1,1
5084,0.0,0.0,1,1,0
5085,1.0,0.0,0,0,1
5086,1.0,0.0,1,1,1
5087,0.0,1.0,1,2,1
5088,0.0,0.0,0,0,0
5090,1.0,1.0,2,2,0
5091,1.0,0.0,1,1,1
5093,1.0,0.0,1,2,0
5094,0.0,1.0,2,1,1
5095,1.0,1.0,1,1,0
5099,0.0,0.0,0,0,0
5100,0.0,0.0,0,1,0
5101,1.0,1.0,1,1,0
5102,0.0,0.0,2,2,1
5104,1.0,0.0,1,2,0
5105,1.0,1.0,2,1,1
5106,0.0,0.0,1,2,1
5107,0.0,0.0,0,1,0
5108,1.0,1.0,1,2,0
5109,0.0,0.0,1,1,1
5110,0.0,1.0,1,1,0
5111,0.0,0.0,0,1,0
5112,0.0,0.0,1,2,0
5113,0.0,0.0,1,1,1
5114,0.0,0.0,1,2,0
5115,0.0,0.0,1,2,0
5116,0.0,1.0,0,1,0
5117,0.0,0.0,1,2,1
5119,1.0,1.0,0,1,1
5120,0.0,0.0,1,1,0
5121,1.0,1.0,2,2,0
5122,0.0,1.0,1,2,0
5123,0.0,0.0,2,1,1
5125,0.0,0.0,1,1,0
5126,1.0,1.0,1,1,0
5127,1.0,0.0,1,2,0
5128,0.0,0.0,1,1,0
5129,1.0,0.0,2,0,0
5130,1.0,1.0,1,1,1
5131,0.0,1.0,1,2,0
5132,0.0,0.0,1,2,1
5133,1.0,1.0,1,2,0
5135,1.0,0.0,1,1,1
5136,0.0,1.0,0,1,0
5137,0.0,1.0,1,2,0
5138,1.0,0.0,1,1,1
5139,1.0,0.0,2,0,0
5140,0.0,0.0,0,1,0
5141,0.0,0.0,1,1,0
5142,0.0,1.0,1,2,0
5143,0.0,0.0,1,1,1
5144,0.0,1.0,1,2,0
5145,1.0,0.0,2,1,1
5146,0.0,1.0,0,0,0
5147,1.0,0.0,0,1,1
5148,0.0,0.0,2,2,1
5149,1.0,1.0,1,0,1
5151,1.0,1.0,1,0,1
5152,1.0,0.0,0,0,1
5155,1.0,1.0,1,1,0
5156,0.0,1.0,1,1,0
5157,1.0,0.0,0,0,0
5160,0.0,0.0,1,1,1
5161,0.0,0.0,2,2,0
5162,0.0,0.0,1,1,1
5163,0.0,0.0,1,0,1
5164,0.0,0.0,0,1,0
5166,0.0,0.0,0,1,0
5167,1.0,0.0,1,1,0
5168,0.0,0.0,1,2,0
5169,0.0,1.0,1,0,1
5170,1.0,0.0,2,1,0
5171,1.0,0.0,1,2,0
5172,1.0,0.0,1,0,0
5173,0.0,1.0,1,2,1
5174,0.0,1.0,2,2,0
5175,0.0,0.0,0,0,1
5176,1.0,1.0,1,0,1
5177,0.0,0.0,0,0,0
5178,1.0,1.0,0,0,0
5179,0.0,0.0,1,1,1
5180,0.0,0.0,2,2,0
5181,1.0,1.0,1,2,0
5182,1.0,1.0,2,0,1
5183,0.0,1.0,2,0,1
5184,0.0,1.0,1,0,1
5186,0.0,0.0,1,1,0
5187,0.0,0.0,0,2,0
5188,0.0,0.0,2,2,1
5189,0.0,1.0,1,2,1
5190,1.0,0.0,0,0,0
5191,0.0,1.0,1,2,1
5192,1.0,1.0,2,0,1
5193,0.0,0.0,1,0,1
5194,0.0,0.0,1,0,1
5195,0.0,0.0,2,2,1
5196,0.0,0.0,1,2,0
5197,0.0,0.0,0,0,1
5198,0.0,0.0,1,2,1
5199,1.0,0.0,2,2,0
5200,1.0,0.0,1,0,1
5201,0.0,0.0,1,1,1
5202,1.0,1.0,0,2,0
5203,0.0,1.0,1,2,1
5204,0.0,1.0,1,1,1
5206,1.0,1.0,1,2,0
5207,0.0,0.0,1,2,0
5209,1.0,1.0,1,1,1
5210,1.0,0.0,1,1,1
5211,1.0,0.0,0,0,1
5212,0.0,0.0,1,0,1
5213,1.0,1.0,1,0,1
5214,0.0,0.0,1,1,1
5216,0.0,0.0,0,1,0
5217,1.0,1.0,2,2,1
5218,1.0,1.0,2,1,0
5219,0.0,0.0,1,0,1
5221,0.0,1.0,1,0,1
5222,0.0,0.0,1,2,0
5223,0.0,0.0,1,2,0
5225,1.0,0.0,1,1,0
5226,1.0,0.0,1,0,1
5227,0.0,1.0,1,0,1
5228,0.0,1.0,1,0,0
5229,1.0,0.0,0,2,0
5230,1.0,0.0,1,2,0
5231,0.0,1.0,0,0,1
5232,1.0,0.0,2,2,0
5233,1.0,0.0,1,2,1
5234,0.0,1.0,0,1,1
5235,0.0,0.0,1,0,1
5236,0.0,0.0,0,0,0
5237,1.0,0.0,1,2,0
5238,0.0,0.0,1,2,0
5239,0.0,0.0,0,1,0
5240,0.0,1.0,1,2,1
5241,1.0,0.0,2,2,0
5242,1.0,0.0,1,1,0
5244,0.0,0.0,2,2,0
5245,0.0,0.0,1,1,0
5246,0.0,1.0,2,1,1
5247,1.0,0.0,1,0,1
5248,1.0,0.0,1,2,0
5249,0.0,0.0,1,1,1
5250,0.0,1.0,1,1,1
5251,0.0,0.0,1,2,0
5252,1.0,1.0,0,0,1
5253,0.0,1.0,2,2,0
5254,0.0,0.0,1,2,0
5255,1.0,0.0,1,2,0
5256,1.0,0.0,2,0,1
5257,1.0,0.0,2,2,1
5258,0.0,0.0,0,1,0
5259,0.0,1.0,1,2,0
5260,0.0,1.0,1,1,0
5261,0.0,0.0,1,1,0
5262,1.0,1.0,2,0,0
5263,1.0,0.0,0,0,0
5264,0.0,1.0,0,1,0
5265,0.0,1.0,1,2,0
5266,1.0,1.0,1,0,1
5267,0.0,1.0,1,2,0
5269,0.0,0.0,2,0,1
5270,1.0,1.0,1,1,1
5271,0.0,0.0,1,0,1
5274,1.0,0.0,0,2,0
5275,0.0,0.0,1,2,0
5276,0.0,0.0,0,1,1
5277,1.0,0.0,1,1,1
5278,1.0,1.0,1,0,1
5279,1.0,0.0,1,1,1
5280,0.0,1.0,0,1,0
5281,0.0,0.0,0,1,0
5282,0.0,0.0,2,2,1
5283,0.0,1.0,1,1,1
5284,1.0,1.0,2,2,0
5285,1.0,0.0,2,0,1
5286,1.0,0.0,1,2,1
5287,0.0,0.0,2,2,0
5288,1.0,0.0,2,1,1
5289,0.0,1.0,1,2,0
5290,1.0,0.0,0,1,0
5291,1.0,0.0,1,2,1
5292,1.0,1.0,2,2,1
5293,0.0,0.0,0,1,0
5294,0.0,0.0,1,1,1
5295,0.0,0.0,1,1,1
5296,1.0,1.0,2,0,1
5297,1.0,0.0,1,1,0
5298,0.0,0.0,2,2,0
5299,1.0,0.0,1,2,1
5300,0.0,0.0,0,0,0
5301,1.0,1.0,2,0,0
5302,1.0,0.0,1,1,0
5303,0.0,0.0,1,0,0
5304,0.0,1.0,1,1,1
5305,1.0,1.0,2,0,1
5306,1.0,0.0,1,2,0
5307,0.0,0.0,1,2,0
5308,0.0,1.0,0,0,1
5309,1.0,1.0,1,0,1
5310,0.0,1.0,1,2,0
5311,0.0,0.0,1,2,1
5312,0.0,0.0,0,1,0
5313,0.0,0.0,2,1,0
5314,1.0,1.0,2,1,1
5315,1.0,1.0,0,0,1
5316,0.0,0.0,1,2,0
5317,0.0,1.0,2,1,1
5318,0.0,0.0,0,1,0
5319,0.0,1.0,0,2,0
5321,1.0,0.0,0,1,1
5322,1.0,0.0,1,0,0
5323,0.0,1.0,1,2,1
5324,0.0,0.0,1,1,0
5325,0.0,1.0,1,2,1
5326,0.0,0.0,1,1,1
5327,1.0,0.0,1,2,0
5328,1.0,0.0,0,0,1
5329,0.0,0.0,1,2,0
5330,0.0,0.0,1,2,0
5331,0.0,0.0,2,1,1
5332,0.0,0.0,0,1,1
5333,0.0,0.0,1,1,0
5334,1.0,1.0,1,0,0
5336,1.0,0.0,2,1,0
5337,0.0,0.0,1,1,1
5338,0.0,0.0,2,1,1
5339,0.0,0.0,1,2,0
5340,1.0,0.0,0,0,1
5341,0.0,0.0,0,1,0
5343,0.0,1.0,0,1,0
5344,0.0,0.0,1,1,1
5345,0.0,0.0,1,2,0
5346,1.0,1.0,2,0,1
5347,1.0,1.0,1,1,1
5348,0.0,1.0,1,1,1
5350,1.0,1.0,2,0,1
5351,0.0,1.0,0,1,1
5352,1.0,1.0,1,0,1
5353,1.0,0.0,1,0,1
5354,1.0,0.0,0,1,1
5355,0.0,0.0,0,0,1
5357,0.0,1.0,0,0,0
5358,0.0,1.0,1,2,1
5359,0.0,1.0,0,0,0
5360,0.0,1.0,1,0,1
5361,1.0,1.0,1,0,0
5362,0.0,0.0,1,0,0
5363,1.0,1.0,1,1,0
5364,0.0,0.0,1,1,0
5365,1.0,1.0,0,0,0
5366,0.0,0.0,0,1,1
5367,1.0,0.0,2,1,0
5368,1.0,0.0,1,2,0
5369,0.0,1.0,2,2,0
5370,0.0,1.0,0,0,0
5371,1.0,1.0,1,1,1
5372,1.0,0.0,2,0,1
5374,0.0,0.0,0,0,1
5375,0.0,0.0,0,0,0
5376,0.0,1.0,1,2,1
5377,1.0,0.0,2,2,0
5378,1.0,0.0,2,1,0
5379,1.0,1.0,1,1,0
5380,0.0,0.0,1,1,0
5381,0.0,0.0,2,2,1
5382,1.0,0.0,1,0,0
5383,1.0,1.0,1,1,0
5385,0.0,0.0,1,1,1
5386,1.0,0.0,1,1,1
5387,1.0,0.0,1,0,1
5388,0.0,0.0,0,1,0
5390,0.0,1.0,1,1,1
5392,1.0,1.0,0,0,1
5393,0.0,1.0,1,1,0
5395,1.0,0.0,0,0,0
5396,1.0,0.0,1,2,1
5398,1.0,1.0,2,0,1
5399,1.0,0.0,1,1,0
5400,1.0,1.0,2,1,1
5401,0.0,0.0,1,2,1
5402,0.0,0.0,1,2,0
5403,0.0,0.0,0,2,0
5406,0.0,0.0,1,2,1
5407,0.0,1.0,1,1,1
5409,1.0,1.0,1,0,1
5410,0.0,0.0,0,1,1
5411,1.0,1.0,1,2,0
5412,1.0,0.0,1,2,0
5413,0.0,0.0,0,2,0
5415,0.0,1.0,1,0,1
5417,0.0,0.0,1,2,0
5418,0.0,1.0,1,2,0
5419,0.0,0.0,1,2,0
5420,0.0,0.0,2,0,1
5422,0.0,0.0,0,1,1
5423,1.0,1.0,2,0,0
5424,0.0,0.0,2,2,1
5425,0.0,0.0,1,1,0
5426,0.0,0.0,1,0,1
5427,0.0,0.0,1,1,0
5428,0.0,0.0,2,1,0
5429,1.0,0.0,1,2,1
5430,0.0,0.0,1,2,0
5432,0.0,0.0,2,1,0
5434,0.0,1.0,1,2,1
5435,1.0,0.0,1,1,1
5437,1.0,0.0,1,1,0
5438,0.0,0.0,1,2,0
5439,0.0,1.0,1,2,0
5440,1.0,1.0,0,1,0
5441,0.0,0.0,1,2,0
5442,1.0,0.0,1,1,1
5443,0.0,0.0,0,2,0
5444,0.0,1.0,2,2,1
5445,0.0,0.0,1,2,0
5446,1.0,1.0,2,0,1
5447,1.0,1.0,1,1,1
5448,1.0,0.0,1,0,1
5449,0.0,0.0,1,1,1
5451,0.0,0.0,0,1,1
5452,1.0,0.0,1,2,1
5453,0.0,1.0,1,2,0
5454,0.0,0.0,2,2,1
5455,0.0,0.0,1,2,0
5456,0.0,1.0,1,2,1
5457,1.0,0.0,0,1,1
5458,0.0,0.0,1,0,1
5460,0.0,0.0,1,2,0
5461,0.0,1.0,0,1,0
5464,0.0,0.0,2,2,1
5467,0.0,0.0,2,2,0
5468,0.0,0.0,1,2,0
5469,0.0,0.0,0,1,0
5470,1.0,0.0,1,2,0
5471,1.0,1.0,1,2,0
5472,1.0,0.0,2,0,1
5473,1.0,1.0,2,1,1
5475,0.0,1.0,1,2,0
5476,1.0,0.0,2,1,1
5477,1.0,1.0,2,1,1
5478,0.0,0.0,1,1,1
5479,0.0,0.0,0,0,0
5480,0.0,1.0,1,1,0
5481,1.0,0.0,1,2,0
5482,0.0,0.0,1,1,1
5483,1.0,1.0,1,1,0
5484,0.0,0.0,0,0,0
5485,0.0,0.0,0,0,1
5486,1.0,0.0,2,0,0
5487,0.0,0.0,1,2,0
5488,0.0,0.0,1,2,1
5489,1.0,0.0,1,2,0
5491,0.0,1.0,0,0,1
5492,0.0,0.0,1,2,0
5493,1.0,1.0,2,2,1
5494,1.0,1.0,2,1,1
5495,0.0,0.0,2,2,0
5496,1.0,0.0,2,2,0
5498,1.0,0.0,1,1,0
5499,0.0,1.0,1,1,1
5501,0.0,0.0,1,1,1
5503,0.0,0.0,0,0,1
5504,1.0,0.0,1,2,1
5505,1.0,0.0,1,0,1
5507,0.0,0.0,0,0,0
5508,0.0,0.0,1,2,0
5509,0.0,0.0,1,2,0
5511,1.0,0.0,1,2,0
5512,0.0,0.0,0,0,0
5513,1.0,0.0,2,1,1
5514,0.0,0.0,1,1,1
5515,1.0,0.0,1,2,0
5516,1.0,0.0,1,0,0
5517,1.0,1.0,1,0,1
5519,0.0,0.0,1,2,0
5520,0.0,0.0,1,2,1
5521,0.0,0.0,1,1,0
5522,1.0,0.0,1,2,1
5523,0.0,0.0,0,0,1
5524,1.0,0.0,1,0,1
5525,0.0,0.0,1,0,1
5526,0.0,1.0,0,0,1
5527,1.0,0.0,1,1,0
5528,0.0,0.0,1,0,1
5529,1.0,0.0,1,1,0
5530,0.0,1.0,2,2,0
5531,1.0,0.0,2,0,1
5533,1.0,0.0,1,2,0
5535,0.0,1.0,1,2,0
5536,0.0,0.0,1,0,0
5537,0.0,0.0,0,1,1
5539,0.0,0.0,1,2,1
5540,1.0,0.0,1,2,0
5542,1.0,0.0,1,2,1
5546,0.0,0.0,1,2,1
5547,1.0,1.0,1,1,0
5548,1.0,0.0,1,1,0
5549,1.0,1.0,1,1,1
5551,0.0,1.0,1,1,1
5552,0.0,0.0,1,1,1
5553,1.0,0.0,2,1,1
5555,1.0,0.0,1,1,1
5556,0.0,0.0,0,0,1
5557,0.0,0.0,0,0,1
5558,0.0,1.0,1,2,0
5559,0.0,0.0,1,0,1
5560,0.0,0.0,1,2,0
5561,0.0,0.0,0,1,0
5562,0.0,0.0,1,2,0
5563,1.0,1.0,1,0,0
5564,1.0,0.0,1,2,0
5565,1.0,1.0,2,1,1
5566,0.0,0.0,1,1,1
5567,1.0,0.0,1,2,1
5568,0.0,0.0,2,2,0
5569,0.0,0.0,2,2,1
5570,0.0,0.0,1,2,1
5571,1.0,1.0,0,0,0
5572,1.0,1.0,2,1,0
5573,0.0,0.0,2,2,0
5574,1.0,0.0,1,1,1
5575,0.0,1.0,1,2,1
5576,0.0,0.0,1,2,0
5577,1.0,1.0,1,0,1
5578,1.0,0.0,0,0,0
5579,0.0,0.0,0,0,0
5580,0.0,0.0,1,2,0
5581,0.0,1.0,1,1,1
5582,1.0,0.0,1,2,0
5583,0.0,1.0,0,1,0
5585,0.0,1.0,1,0,1
5586,1.0,0.0,0,0,1
5587,0.0,0.0,1,2,0
5588,1.0,1.0,2,1,0
5589,0.0,0.0,1,1,1
5590,0.0,1.0,0,0,0
5591,0.0,0.0,0,1,0
5592,0.0,0.0,1,2,0
5595,0.0,1.0,1,2,0
5596,0.0,1.0,1,0,1
5597,1.0,1.0,2,2,0
5598,0.0,0.0,1,1,1
5600,0.0,0.0,1,1,1
5601,0.0,0.0,1,0,1
5602,1.0,0.0,1,2,0
5603,0.0,0.0,2,0,0
5604,0.0,0.0,0,2,1
5605,0.0,0.0,0,1,0
5606,1.0,1.0,1,0,0
5607,1.0,0.0,0,1,1
5608,0.0,1.0,1,2,0
5610,1.0,0.0,2,1,1
5611,0.0,0.0,1,2,0
5612,0.0,0.0,1,0,0
5613,0.0,0.0,2,2,0
5614,0.0,0.0,1,2,0
5615,1.0,1.0,2,1,1
5617,0.0,0.0,1,2,0
5618,0.0,0.0,0,2,0
5619,1.0,0.0,2,1,0
5620,1.0,0.0,2,0,0
5621,0.0,1.0,1,1,1
5622,1.0,1.0,1,0,1
5623,0.0,1.0,1,1,1
5624,0.0,1.0,0,0,0
5625,1.0,1.0,2,1,1
5626,1.0,0.0,0,2,0
5627,0.0,1.0,2,1,1
5628,0.0,1.0,1,1,1
5629,0.0,1.0,1,2,0
5630,0.0,1.0,2,1,1
5631,1.0,0.0,1,0,1
5634,1.0,0.0,1,2,0
5635,1.0,0.0,2,2,1
5636,0.0,1.0,1,1,0
5637,0.0,0.0,1,1,1
5638,0.0,0.0,0,2,0
5640,0.0,0.0,2,2,0
5641,1.0,0.0,0,2,0
5642,0.0,0.0,0,0,1
5643,0.0,0.0,1,2,1
5644,0.0,0.0,0,0,0
5645,0.0,1.0,1,1,0
5646,0.0,0.0,1,1,1
5647,1.0,1.0,2,1,1
5648,0.0,0.0,1,2,0
5649,0.0,0.0,0,2,0
5650,1.0,1.0,1,1,1
5651,1.0,0.0,1,2,1
5652,0.0,0.0,1,1,1
5654,1.0,0.0,1,0,1
5655,0.0,0.0,1,1,1
5656,0.0,0.0,1,1,0
5657,0.0,0.0,0,0,1
5658,1.0,0.0,1,2,0
5659,0.0,1.0,1,0,1
5661,0.0,0.0,1,2,0
5662,1.0,0.0,0,1,0
5663,0.0,0.0,1,0,1
5664,0.0,0.0,2,0,1
5665,0.0,0.0,1,2,0
5666,0.0,0.0,1,2,0
5667,0.0,0.0,0,1,0
5668,1.0,1.0,2,1,1
5669,1.0,0.0,2,2,1
5670,0.0,1.0,1,0,1
5671,1.0,1.0,0,0,1
5672,0.0,0.0,1,2,0
5673,1.0,0.0,1,1,0
5675,0.0,1.0,1,2,0
5676,0.0,0.0,1,1,1
5678,1.0,0.0,2,1,0
5679,0.0,1.0,0,1,1
5680,1.0,0.0,1,0,0
5681,0.0,1.0,2,2,1
5682,1.0,1.0,2,1,1
5685,0.0,0.0,1,2,0
5686,0.0,0.0,1,2,0
5687,1.0,1.0,1,0,1
5688,1.0,1.0,1,1,1
5689,0.0,0.0,1,1,1
5690,1.0,1.0,1,0,1
5691,0.0,1.0,1,0,1
5692,1.0,0.0,1,2,1
5693,0.0,0.0,1,0,1
5694,0.0,0.0,1,1,1
5695,0.0,0.0,1,2,0
5697,1.0,0.0,1,1,1
5698,0.0,0.0,1,0,1
5699,0.0,0.0,1,2,0
5700,1.0,1.0,0,1,1
5701,1.0,0.0,1,0,1
5702,1.0,1.0,1,1,1
5703,1.0,0.0,1,0,1
5704,1.0,0.0,2,0,1
5705,1.0,0.0,1,2,1
5706,0.0,0.0,1,2,0
5707,0.0,0.0,1,2,0
5708,1.0,1.0,1,2,0
5709,1.0,0.0,2,0,1
5710,0.0,0.0,0,2,0
5711,1.0,0.0,1,1,0
5712,0.0,1.0,1,0,0
5713,0.0,0.0,1,2,1
5714,0.0,1.0,1,1,1
5716,1.0,0.0,1,1,1
5717,0.0,1.0,0,0,0
5718,0.0,1.0,1,0,1
5719,0.0,1.0,1,0,1
5720,1.0,0.0,2,2,0
5722,0.0,0.0,1,2,0
5724,1.0,0.0,1,2,1
5725,1.0,1.0,0,0,1
5726,1.0,0.0,1,2,1
5727,1.0,0.0,1,0,0
5728,0.0,1.0,1,1,1
5729,0.0,0.0,1,1,1
5730,0.0,1.0,1,0,1
5731,0.0,0.0,1,2,0
5732,1.0,1.0,0,1,1
5733,1.0,0.0,1,0,0
5734,1.0,1.0,1,0,0
5735,0.0,1.0,1,2,0
5736,0.0,0.0,0,1,0
5737,1.0,1.0,1,1,0
5738,1.0,0.0,1,1,1
5739,1.0,0.0,1,2,0
5740,1.0,0.0,2,1,0
5743,1.0,0.0,1,1,1
5744,1.0,0.0,1,1,1
5746,0.0,0.0,0,2,0
5747,1.0,0.0,0,1,1
5748,1.0,1.0,2,2,0
5749,0.0,0.0,1,2,1
5750,0.0,0.0,1,2,0
5751,1.0,1.0,1,2,0
5752,1.0,0.0,1,1,1
5753,0.0,0.0,1,1,1
5754,0.0,1.0,1,2,0
5755,0.0,0.0,0,1,1
5758,0.0,1.0,1,2,0
5759,1.0,1.0,1,1,1
5760,0.0,0.0,1,2,1
5761,1.0,0.0,1,2,0
5762,1.0,0.0,0,1,1
5763,1.0,1.0,2,0,1
5764,1.0,1.0,1,2,0
5765,0.0,0.0,2,2,0
5767,0.0,1.0,1,1,1
5768,1.0,0.0,1,1,0
5769,1.0,1.0,0,1,1
5771,1.0,1.0,1,0,1
5772,1.0,0.0,1,0,0
5773,1.0,0.0,1,1,1
5774,0.0,0.0,1,0,1
5776,0.0,0.0,0,1,0
5777,1.0,1.0,1,2,0
5778,0.0,1.0,1,2,1
5780,0.0,0.0,2,1,1
5784,0.0,0.0,1,0,0
5785,0.0,1.0,1,0,0
5786,1.0,0.0,1,0,1
5787,0.0,1.0,1,1,0
5789,0.0,1.0,0,1,0
5790,0.0,0.0,0,2,0
5792,0.0,0.0,2,2,1
5794,1.0,0.0,2,1,1
5795,0.0,0.0,0,1,0
5797,0.0,0.0,0,1,0
5798,0.0,0.0,1,2,0
5799,0.0,1.0,1,1,1
5800,1.0,1.0,1,0,1
5801,0.0,0.0,1,0,0
5802,1.0,0.0,2,1,1
5803,0.0,1.0,1,2,0
5807,0.0,0.0,1,1,0
5808,0.0,0.0,0,1,1
5809,0.0,1.0,0,1,0
5810,0.0,0.0,1,2,1
5811,1.0,0.0,2,2,0
5813,1.0,1.0,1,0,1
5814,0.0,0.0,0,1,1
5815,0.0,0.0,1,0,0
5816,0.0,1.0,1,0,1
5819,1.0,0.0,2,0,1
5821,1.0,0.0,0,2,1
5822,0.0,1.0,2,0,1
5824,0.0,0.0,0,0,0
5825,0.0,0.0,1,2,0
5826,0.0,0.0,1,2,0
5827,1.0,0.0,2,1,1
5828,0.0,0.0,0,0,1
5829,0.0,0.0,1,0,0
5830,0.0,1.0,0,1,0
5831,1.0,1.0,1,0,1
5832,0.0,0.0,0,1,0
5834,1.0,0.0,1,1,1
5835,0.0,0.0,1,0,1
5836,1.0,0.0,2,2,0
5837,0.0,1.0,1,0,1
